ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Source
tond1251,Tondano,Papunesia,1.28024,124.964,tond1251,tdn,barlowpacific;numerals
tong1325,Tonga (Tonga Islands),Papunesia,-21.17,-175.25,tong1325,ton,abvd;ids;numerals
tons1239,Tonsawang,Papunesia,1.0539,124.652,tons1239,tnw,barlowpacific;numerals
tons1240,Tonsea,Papunesia,1.51393,125.052,tons1240,txs,abvd;barlowpacific;numerals
tont1239,Tontemboan,Papunesia,1.24813,124.654,tont1239,tnt,abvd;barlowpacific;numerals
topo1243,Topoiyo,Papunesia,-2.06702,119.314,topo1243,toy,barlowpacific
tora1259,Torau,Papunesia,-6.19922,155.496,tora1259,ttu,abvd;barlowpacific;numerals
tora1261,Toraja-Sa'dan,Papunesia,-2.97144,119.829,tora1261,sda,abvd;barlowpacific;numerals
torr1259,Aro,Papunesia,-3.45292,142.622,torr1259,tei,barlowpacific;numerals
toto1304,Totoli,Papunesia,1.14995,120.875,toto1304,txe,abvd;barlowpacific;numerals
touo1238,Touo,Papunesia,-8.58405,157.296,touo1238,tqu,abvd;numerals
tour1243,Toura (Papua New Guinea),Papunesia,-9.10008,146.988,tour1243,don,abvd;barlowpacific;numerals
towe1240,Towei,Papunesia,-3.87428,140.803,towe1240,ttn,barlowpacific
trim1239,Trimuris,Papunesia,-2.15863,138.027,trim1239,tip,barlowpacific;numerals
trin1271,Tringgus-Sembaan Bidayuh,Papunesia,1.4313,109.95,trin1271,trx,
trin1273,Tring,Papunesia,1.335,110.036,trin1273,tgq,barlowpacific
tsak1250,Tsaukambo,Papunesia,-5.39076,140.186,tsak1250,kvz,numerals
tsat1238,Tsat,Eurasia,18.3192,109.336,tsat1238,huq,abvd;numerals
tsim1257,Tsimihety Malagasy,Africa,-15.4294,48.8102,tsim1257,xmw,
tsou1248,Tsou,Papunesia,23.216,120.787,tsou1248,tsu,abvd;numerals
tuam1242,Tuamotuan,Papunesia,-16.17259,-146.321755,tuam1242,pmt,abvd;ids;numerals
tugu1245,Tugun,Papunesia,-7.72555,126.7,tugu1245,tzn,abvd;lexirumah;numerals
tugu1246,Tugutil,Papunesia,0.5806,128.223,tugu1246,tuj,numerals
tuka1248,Tukang Besi North,Papunesia,-5.30994,123.578,tuka1248,khc,lexirumah;numerals
tuka1249,Tukang Besi South,Papunesia,-5.7478,123.948,tuka1249,bhq,abvd;lexirumah;numerals
tuku1254,Tukudede,Papunesia,-8.6788,125.283,tuku1254,tkd,abvd;lexirumah;numerals
tule1244,Tulehu,Papunesia,-3.57785,128.31,tule1244,tlu,abvd;numerals
tulu1259,Tulu-Bohuai,Papunesia,-2.14155,146.934,tulu1259,rak,abvd;barlowpacific;numerals
tuma1250,Tuma-Irumu,Papunesia,-6.29221,146.609,tuma1250,iou,barlowpacific;numerals
tuml1238,Tumleo,Papunesia,-3.14955,142.346,tuml1238,tmq,barlowpacific
tung1290,Tungag,Papunesia,-2.52188,150.198,tung1290,lcm,abvd;barlowpacific;numerals
tung1293,Tunggare,Papunesia,-3.37462,135.551,tung1293,trt,barlowpacific
tunj1244,Tunjung,Papunesia,-0.29048,115.883,tunj1244,tjg,abvd;numerals
tura1265,Turaka,Papunesia,-9.83576,149.567,tura1265,trh,
turu1250,Turumsa,Papunesia,-7.93238,142.568,turu1250,tqm,
tuto1241,Tutong,Papunesia,4.74327,114.638,tuto1241,ttg,numerals
tutu1241,Tutuba,Papunesia,-15.580667,167.268889,tutu1241,tmi,abvd;numerals
tuva1244,Tuvalu,Papunesia,-8.520813,179.198088,tuva1244,tvl,abvd;numerals
tuwa1242,Tuwari,Papunesia,-4.80315,142.095,tuwa1242,tww,barlowpacific;numerals
tuwa1243,Tuwali Ifugao,Papunesia,16.6646,121.113,tuwa1243,ifk,numerals
uabm1237,Uab Meto,Papunesia,-9.77284,124.144,uabm1237,aoz,abvd;lexirumah;numerals
uare1241,Uare,Papunesia,-9.69571,147.687,uare1241,ksj,barlowpacific;numerals
ubir1237,Ubir,Papunesia,-9.59044,149.396,ubir1237,ubr,abvd;barlowpacific;numerals
ufim1240,Ufim,Papunesia,-6.05128,146.245,ufim1240,ufi,barlowpacific
ughe1237,Ughele,Papunesia,-8.45725,157.341,ughe1237,uge,abvd;numerals
uisa1238,Uisai,Papunesia,-6.55533,155.706,uisa1238,uis,numerals
ujir1237,Ujir,Papunesia,-5.69329,134.257,ujir1237,udj,abvd;numerals
ukit1237,Ukit,Papunesia,1.56623,114.579,ukit1237,umi,barlowpacific;numerals
ukur1240,Ukuriguma,Papunesia,-4.94407,145.514,ukur1240,ukg,barlowpacific
ulau1237,Ulau-Suain,Papunesia,-3.32876,142.845,ulau1237,svb,barlowpacific
ulit1238,Ulithian,Papunesia,9.961388,139.603611,ulit1238,uli,abvd;numerals
ulum1237,Ulumanda',Papunesia,-3.00933,118.994,ulum1237,ulm,barlowpacific
umaa1242,Uma,Papunesia,-1.70416,119.968,umaa1242,ppk,abvd;numerals
umal1238,Uma' Lung,Papunesia,3.25,116.5,umal1238,ulu,
umal1239,Uma' Lasan,Papunesia,2.14141,114.205,umal1239,xky,barlowpacific
uman1240,Umanakaina,Papunesia,-9.89671,149.658,uman1240,gdn,barlowpacific;numerals
umbu1258,Umbu-Ungu,Papunesia,-5.9513,143.97,umbu1258,ubu,barlowpacific;numerals
umed1238,Umeda-Punda,Papunesia,-3.34565,141.157,umed1238,upi,
umir1236,Umiray Dumaget Agta,Papunesia,14.8757,121.508,umir1236,due,abvd;numerals
unaa1239,Una,Papunesia,-4.69676,140.1,unaa1239,mtg,barlowpacific;numerals
unde1235,Unde Kaili,Papunesia,-0.85876,119.673,unde1235,unz,
unea1237,Uneapa,Papunesia,-4.89383,149.141,unea1237,bbn,barlowpacific
unii1234,Uni,Papunesia,-3.09369,142.027703,unii1234,uni,
unua1237,Unua,Papunesia,-16.2638,167.599,unua1237,onu,abvd
unub1234,Unubahe,Papunesia,-10.3652,150.2683,unub1234,unu,barlowpacific
uppe1427,Upper Kinabatangan,Papunesia,5.31911,116.901,uppe1427,dmg,barlowpacific;numerals
uppe1430,Upper Grand Valley Dani,Papunesia,-3.94368,138.901,uppe1430,dna,
urak1238,Urak Lawoi',Eurasia,7.5258,99.0768,urak1238,urk,abvd;numerals
urap1239,Urapmin,Papunesia,-5.08704,141.54,urap1239,urm,
urap1240,Ura (Papua New Guinea),Papunesia,-4.64226,151.953,urap1240,uro,barlowpacific;numerals
urat1244,Urat,Papunesia,-3.60065,142.79,urat1244,urt,barlowpacific;numerals
urav1235,Ura (Vanuatu),Papunesia,-18.6747,169.084,urav1235,uur,abvd;numerals
urig1240,Urigina,Papunesia,-5.58982,145.507,urig1240,urg,barlowpacific
urii1240,Uri,Papunesia,-6.41993,146.608,urii1240,uvh,barlowpacific;numerals
urim1251,Urimo,Papunesia,-3.86066,143.701,urim1251,urx,barlowpacific;numerals
urim1252,Urim,Papunesia,-3.58018,142.653,urim1252,uri,barlowpacific;numerals
urip1239,Uripiv-Wala-Rano-Atchin,Papunesia,-16.00951,167.34643,urip1239,upv,abvd;numerals
urua1242,Uruava,Papunesia,-6.23314,155.573,urua1242,urv,abvd;barlowpacific
urua1244,Uruangnirin,Papunesia,-3.45498,132.745,urua1244,urn,barlowpacific;lexirumah;numerals
usan1239,Usan,Papunesia,-4.84265,145.362,usan1239,wnu,barlowpacific;numerals
usar1243,Usarufa,Papunesia,-6.38898,145.633,usar1243,usa,barlowpacific;numerals
usku1243,Usku,Papunesia,-3.63853,140.502,usku1243,ulf,barlowpacific
utar1238,Utarmbung,Papunesia,-4.82756,144.924,utar1238,omo,barlowpacific
utuu1240,Utu,Papunesia,-5.16422,145.544,utuu1240,utu,barlowpacific
uyaa1238,Uya,Papunesia,-5.32246,145.47,uyaa1238,usu,barlowpacific
vagh1249,Vaghua,Papunesia,-6.68712,156.542,vagh1249,tva,abvd;numerals
valm1241,Walman,Papunesia,-3.24963,142.499,valm1241,van,barlowpacific
valp1237,Valpei,Papunesia,-14.712,166.606,valp1237,vlp,abvd;numerals
vama1243,Vamale,Papunesia,-20.7708,165.04,vama1243,mkt,abvd;numerals
vang1243,Vangunu,Papunesia,-8.66826,157.997,vang1243,mpr,abvd;numerals
vani1248,Vanimo,Papunesia,-2.68501,141.258,vani1248,vam,barlowpacific
vano1237,Lovono,Papunesia,-11.6107,166.7984,vano1237,vnk,abvd;numerals
vaoo1237,Vao-Vovo,Papunesia,-15.898299,167.309973,vaoo1237,vao,abvd;numerals
vari1239,Varisi,Papunesia,-6.83443,156.655,vari1239,vrs,abvd;numerals
vehe1237,Vehes,Papunesia,-6.92151,146.895,vehe1237,val,barlowpacific
vera1241,Vera'a,Papunesia,-13.892528,167.428701,vera1241,vra,abvd;numerals
vinm1237,Neve'ei,Papunesia,-16.2253,167.427,vinm1237,vnm,abvd;numerals
vito1235,Vitou,Papunesia,-2.1111,139.1098,vito1235,vto,barlowpacific
vivt1234,Vivti,Papunesia,-16.28,167.5,vivt1234,,abvd
vuna1239,Vunapu,Papunesia,-14.8477,166.691,vuna1239,vnp,abvd;numerals
vure1239,Vurës,Papunesia,-13.905677,167.451412,vure1239,msn,abvd;numerals
waam1236,Waamwang,Papunesia,-20.5014,164.409,waam1236,wmn,abvd
wabb1237,Wab,Papunesia,-5.61216,146.461,wabb1237,wab,abvd;numerals
wabo1240,Wabo,Papunesia,-1.77297,136.757,wabo1240,wbb,barlowpacific;numerals
wabo1241,Waboda,Papunesia,-8.41651,143.501,wabo1241,kmx,barlowpacific
wada1263,Wadaginam,Papunesia,-4.52754,144.972,wada1263,wdg,barlowpacific
waem1237,Wa'ema,Papunesia,-10.2897,150.398,waem1237,wag,numerals
waer1237,Kolor,Papunesia,-8.78645,120.70299,waer1237,wrx,barlowpacific;lexirumah
waff1241,Waffa,Papunesia,-6.55783,146.09,waff1241,waj,barlowpacific;numerals
waga1268,Wagawaga,Papunesia,-10.41792,150.37814,waga1268,wgb,barlowpacific;numerals
wagi1249,Wagi (Papua New Guinea),Papunesia,-5.17834,145.726,wagi1249,fad,barlowpacific;numerals
wagu1234,Wagu,Papunesia,-4.380424,142.726795,wagu1234,,
waha1238,Eastern Lowland Kenyah,Papunesia,1.56635,116.655,waha1238,whk,abvd;barlowpacific;numerals
waig1244,Waigeo,Papunesia,-0.17957,130.917,waig1244,wgo,barlowpacific;numerals
wail1242,Ale,Papunesia,-15.5656,166.902,wail1242,wlr,abvd;numerals
waim1251,Waima,Papunesia,-8.67145,146.544,waim1251,rro,abvd;barlowpacific;numerals
waim1252,Waima'a,Papunesia,-8.53416,126.317,waim1252,wmh,abvd;lexirumah;numerals
waio1238,Waioli,Papunesia,1.2341,127.494,waio1238,wli,barlowpacific;numerals
wakd1237,Wakde,Papunesia,-1.98457,139.008,wakd1237,wkd,barlowpacific;numerals
wala1266,Wala,Papunesia,-8.81936,160.741,wala1266,lgl,abvd;numerals
wala1269,Walak,Papunesia,-3.8238,138.84,wala1269,wlw,numerals
wall1257,East Uvean,Papunesia,-13.2903,-176.207,wall1257,wls,abvd;numerals
wama1247,Wamas,Papunesia,-4.97757,145.541,wama1247,wmc,barlowpacific
wamb1259,Wambon,Papunesia,-5.44334,140.48,wamb1259,wms,barlowpacific;numerals
wamp1247,Wampar,Papunesia,-6.67364,146.662,wamp1247,lbq,abvd;barlowpacific;numerals
wamp1248,Wampur,Papunesia,-6.33644,146.126,wamp1248,waz,barlowpacific;numerals
wana1268,Wanap,Papunesia,-3.59639,142.5,wana1268,wnp,barlowpacific
wana1269,Mokati,Papunesia,-4.78822,145.419,wana1269,wnb,barlowpacific
wana1273,Wanam Yelmek,Papunesia,-7.451,139.108,wana1273,,barlowpacific;numerals
wand1267,Wandamen,Papunesia,-2.25622,133.996,wand1267,wad,abvd;barlowpacific;numerals
wang1299,Wanggom,Papunesia,-5.60094,140.194,wang1299,wng,numerals
wano1243,Wano,Papunesia,-3.47858,137.678,wano1243,wno,numerals
want1252,Wantoat,Papunesia,-6.15216,146.513,want1252,wnc,barlowpacific;numerals
wanu1241,Wanukaka,Papunesia,-9.69834,119.468,wanu1241,wnk,abvd;numerals
wara1294,Anta-Komnzo-Wára-Wérè-Kémä,Papunesia,-8.64917,141.52,wara1294,tci,barlowpacific;numerals
wara1299,Waray Sorsogon,Papunesia,12.6795,124.015,wara1299,srv,barlowpacific
wara1300,Waray (Philippines),Papunesia,11.4911,125.012,wara1300,war,abvd;googleuninum;numerals
wara1302,Bauni,Papunesia,-3.07263,142.012,wara1302,bpe,barlowpacific;numerals
ware1253,Warembori,Papunesia,-1.65941,137.566,ware1253,wsa,barlowpacific;lexirumah
wari1264,Waritai,Papunesia,-3.23021,138.456,wari1264,wbe,numerals
wari1266,Waris,Papunesia,-3.139,140.931,wari1266,wrs,barlowpacific;numerals
wark1247,Warkay-Bipim,Papunesia,-5.7716,138.638,wark1247,bgv,
waro1242,Waropen,Papunesia,-2.31142,136.633,waro1242,wrp,abvd;barlowpacific;numerals
waru1266,Waru,Papunesia,-3.412,122.058,waru1266,wru,abvd
waru1267,Waruna,Papunesia,-8.23565,142.47,waru1267,wrv,barlowpacific
wase1252,Wasembo,Papunesia,-6.01318,145.969,wase1252,gsp,barlowpacific
wask1241,Waskia,Papunesia,-4.57978,145.979,wask1241,wsk,barlowpacific;numerals
wata1251,Watakataui,Papunesia,-4.58965,143.005,wata1251,wtk,
wata1253,Watam,Papunesia,-4.02591,144.583,wata1253,wax,barlowpacific
watu1247,Watubela,Papunesia,-4.47294,131.641,watu1247,wah,abvd;barlowpacific;lexirumah
wauy1237,Wauyai,Papunesia,-0.2828,130.597,wauy1237,wuy,barlowpacific
wawo1239,Wawonii,Papunesia,-4.13587,123.1,wawo1239,wow,abvd;barlowpacific;numerals
weda1241,Wedau,Papunesia,-10.1246,150.172,weda1241,wed,abvd;numerals
weje1237,Wewewa,Papunesia,-9.55099,119.349,weje1237,wew,abvd;barlowpacific;numerals
wela1235,Welaun,Papunesia,-9.097288,125.239513,wela1235,wlh,barlowpacific;lexirumah
weli1239,Weliki,Papunesia,-5.98588,147.137,weli1239,klh,barlowpacific
were1244,Were,Papunesia,-8.42194,142.447,were1244,wei,
weri1253,Weri,Papunesia,-7.71834,146.914,weri1253,wer,barlowpacific;numerals
wers1238,Wersing,Papunesia,-8.33936,124.932,wers1238,kvw,lexirumah;numerals
west2513,West Ambae,Papunesia,-15.4281,167.807,west2513,nnd,abvd;numerals
west2516,West Uvean,Papunesia,-20.4145,166.589,west2516,uve,abvd;numerals
west2519,Western Viti Levu-Yasawas Fijian,Papunesia,-17.8355,177.657,west2519,wyy,abvd;numerals
west2535,West Masela,Papunesia,-8.1804,129.833,west2535,mss,
west2538,West Tarangan,Papunesia,-6.62046,134.168,west2538,txn,abvd;numerals
west2541,West Lembata,Papunesia,-8.49669,123.298,west2541,lmj,
west2548,West Damar,Papunesia,-7.12065,128.585,west2548,drn,abvd;numerals;lexirumah
west2555,Western Bukidnon Manobo,Papunesia,7.6682,124.825,west2555,mbb,abvd;numerals
west2557,Western Subanon,Papunesia,7.79964,122.341,west2557,suc,abvd;barlowpacific;numerals
west2559,Western Tawbuid,Papunesia,12.8227,121.026,west2559,twb,numerals
west2560,West Coast Bajau,Papunesia,6.00631,116.124,west2560,bdr,barlowpacific;numerals
west2563,Western Penan,Papunesia,3.4667,114.523,west2563,pne,barlowpacific;numerals
west2564,West Berawan,Papunesia,3.9815,114.528,west2564,zbw,abvd
west2594,Western Dani,Papunesia,-3.77127,138.217,west2594,dnw,barlowpacific;numerals
west2599,West Kewa,Papunesia,-6.32097,143.73,west2599,kew,barlowpacific;numerals
west2600,West Makian,Papunesia,0.45332,127.63,west2600,mqs,abvd;barlowpacific
west2650,Western Cham,Eurasia,12.4771,104.026,west2650,cja,abvd;numerals
weta1242,Dorig,Papunesia,-14.366666,167.545897,weta1242,wwo,abvd;numerals
whit1269,Whitesands,Papunesia,-19.5019,169.381,whit1269,tnp,abvd;numerals
wiar1238,Wiarumus,Papunesia,-3.63409,143.756,wiar1238,tua,barlowpacific
wipi1242,Wipi,Papunesia,-8.79741,143.064,wipi1242,gdr,barlowpacific;numerals
wiru1244,Wiru,Papunesia,-6.35863,144.214,wiru1244,wiu,barlowpacific;numerals
woga1249,Wogamusin,Papunesia,-4.22936,142.401,woga1249,wog,
woge1237,Wogeo,Papunesia,-3.20238,144.089,woge1237,woc,abvd;barlowpacific;numerals
woii1237,Woi,Papunesia,-1.62746,135.484,woii1237,wbw,numerals
wola1243,Wolani,Papunesia,-3.41642,136.703,wola1243,wod,barlowpacific
wole1240,Woleaian,Papunesia,7.37957,143.916,wole1240,woe,abvd;numerals
woli1241,Wolio,Papunesia,-5.33,122.67,woli1241,wlo,abvd;barlowpacific;lexirumah;numerals
womo1238,Womo-Sumararu,Papunesia,-2.92,141.83,womo1238,wmx,
womp1235,Wom (Papua New Guinea),Papunesia,-3.5332,142.87,womp1235,wmo,barlowpacific
wori1246,Woria,Papunesia,-2.37997,136.519,wori1246,wor,numerals
wotu1240,Wotu,Papunesia,-2.59593,120.9,wotu1240,wtw,barlowpacific;lexirumah;numerals
wusi1237,Kula (Vanuatu),Papunesia,-15.2786,166.696,wusi1237,wsi,abvd;numerals
wutu1244,Wutung,Papunesia,-2.64636,141.104,wutu1244,wut,barlowpacific;numerals
wuvu1239,Wuvulu-Aua,Papunesia,-1.73938,142.851,wuvu1239,wuv,abvd;barlowpacific;numerals
xara1243,Xaragure,Papunesia,-21.8223,166.376,xara1243,axx,abvd;numerals
xara1244,Xârâcùù,Papunesia,-21.7034,165.996,xara1244,ane,abvd;numerals
yabe1254,Yabem,Papunesia,-6.67052,147.81,yabe1254,jae,abvd;barlowpacific;numerals
yabe1255,Yaben,Papunesia,-4.90868,145.361,yabe1255,ybm,barlowpacific
yabo1240,Yabong,Papunesia,-5.61718,146.2065,yabo1240,ybo,barlowpacific
yafi1240,Yafi,Papunesia,-3.39765,140.897,yafi1240,wfg,barlowpacific
yaga1260,Yagaria,Papunesia,-6.32432,145.388,yaga1260,ygr,barlowpacific;numerals
yago1240,Tanda-Yagomi,Papunesia,-5.74049,146.603,yago1240,ygm,
yagw1240,Yagwoia,Papunesia,-7.14042,145.854,yagw1240,ygw,barlowpacific;numerals
yaha1247,Yahang,Papunesia,-3.73035,142.4,yaha1247,rhp,barlowpacific
yaha1248,Yahadian,Papunesia,-1.94317,132.096,yaha1248,ner,barlowpacific;lexirumah
yaka1275,Yakaikeke,Papunesia,-10.0852,149.982,yaka1275,ykk,numerals
yaka1277,Yakan,Papunesia,6.531023,122.021729,yaka1277,yka,abvd;numerals
yala1266,Yalahatan-Haruru-Awaiya,Papunesia,-3.3619,129.315,yala1266,jal,barlowpacific;numerals
yale1246,Yale,Papunesia,-3.79762,141.566,yale1246,nce,barlowpacific;numerals
yama1260,Yamap,Papunesia,-7.05687,146.817,yama1260,ymp,barlowpacific
yamb1254,Yambes,Papunesia,-3.50624,142.763,yamb1254,ymb,
yamb1257,Yamben,Papunesia,-4.77103,145.5701,yamb1257,,barlowpacific
yamd1240,Yamdena,Papunesia,-7.73722,131.44,yamd1240,jmd,abvd;barlowpacific;numerals
yami1254,Yami,Papunesia,22.055,121.544,yami1254,tao,abvd;barlowpacific;numerals
yamn1237,Yamna,Papunesia,-2.09118,139.206,yamn1237,ymn,barlowpacific;numerals
yang1295,Yangum Gel,Papunesia,-3.53,142.45,yang1295,ygl,
yang1296,Yangum Mon,Papunesia,-3.55,142.527,yang1296,ymo,barlowpacific;numerals
yang1297,Yangum Dey,Papunesia,-3.51156,142.48152,yang1297,yde,
yang1298,Yangulam,Papunesia,-5.52697,145.858,yang1298,ynl,barlowpacific
yaos1235,Yaosakor Asmat,Papunesia,-5.61024,138.582,yaos1235,asy,barlowpacific
yape1248,Yapese,Papunesia,9.55811,138.125,yape1248,yap,abvd;numerals
yapu1240,Yeri,Papunesia,-3.47256,142.436,yapu1240,yev,numerals
yaqa1246,Yaqay,Papunesia,-6.66632,139.249,yaqa1246,jaq,barlowpacific;numerals
yara1250,Yarawata,Papunesia,-4.93943,145.454,yara1250,yrw,barlowpacific
yare1248,Yareba,Papunesia,-9.50651,148.605,yare1248,yrb,barlowpacific
yaul1241,Ulwa (Papua New Guinea),Papunesia,-4.39912,143.993,yaul1241,yla,barlowpacific;numerals
yaum1237,Yau-Nungon,Papunesia,-6.08274,146.841,yaum1237,yuw,barlowpacific;numerals
yaur1239,Yaur,Papunesia,-3.32519,134.879,yaur1239,jau,barlowpacific;numerals
yaus1235,Yau (Sandaun Province),Papunesia,-3.52064,142.04228,yaus1235,yyu,barlowpacific;numerals
yawe1241,Yaweyuha,Papunesia,-6.1868,145.359,yawe1241,yby,barlowpacific
yawi1238,Yawiyo,Papunesia,-4.58133,142.112,yawi1238,ybx,barlowpacific
yeii1239,Yei,Papunesia,-7.87489,140.863,yeii1239,jei,barlowpacific;numerals
yeko1240,Yekora,Papunesia,-7.86248,147.463,yeko1240,ykr,barlowpacific;numerals
yele1255,Yele,Papunesia,-11.3796,154.127,yele1255,yle,barlowpacific;numerals
yelm1242,Southern Yelmek,Papunesia,-7.93,139.32,yelm1242,jel,barlowpacific
yelo1243,Yalaku,Papunesia,-4.09907,142.808,yelo1243,ylg,barlowpacific
yera1243,Yerakai,Papunesia,-4.28828,142.947,yera1243,yra,barlowpacific
yere1243,Yeretuar,Papunesia,-3.01713,134.656,yere1243,gop,barlowpacific;numerals
yess1239,Yessan-Mayo,Papunesia,-4.15721,142.574,yess1239,yss,barlowpacific;numerals
yetf1238,Yetfa,Papunesia,-4.05884,140.653,yetf1238,yet,barlowpacific;numerals
yill1241,Yil,Papunesia,-3.46501,142.178,yill1241,yll,barlowpacific
yima1243,Yimas,Papunesia,-4.71731,143.572,yima1243,yee,barlowpacific;numerals
yiss1240,Yis,Papunesia,-3.57371,141.88,yiss1240,yis,barlowpacific
yoba1237,Yoba,Papunesia,-10.2167,149.283,yoba1237,yob,numerals
yoga1237,Yogad,Papunesia,16.7015,121.718,yoga1237,yog,abvd;numerals
yoid1240,Yoidik,Papunesia,-4.94044,145.758,yoid1240,ydk,barlowpacific
yoke1238,Yoke,Papunesia,-1.68798,138.028,yoke1238,yki,numerals
yong1280,Yonggom,Papunesia,-6.42956,141.213,yong1280,yon,barlowpacific;numerals
yopn1238,Yopno,Papunesia,-5.94085,146.661,yopn1238,yut,barlowpacific;numerals
yout1234,Yout Wam,Papunesia,-5.8354,146.5823,yout1234,ytw,
yuag1237,Yuaga,Papunesia,-20.5664,164.51,yuag1237,nua,abvd;numerals
zaba1237,Zabana,Papunesia,-7.74311,158.753,zaba1237,kji,abvd;numerals
zaza1245,Zazao,Papunesia,-8.18719,159.255,zaza1245,jaj,abvd
zena1237,Zenag,Papunesia,-6.93858,146.546,zena1237,zeg,numerals
ziaa1250,Zia,Papunesia,-7.95814,147.579,ziaa1250,zia,barlowpacific;numerals
zima1244,Zimakani,Papunesia,-7.3701,141.452,zima1244,zik,barlowpacific
zire1240,Zire,Papunesia,-21.6544,165.482,zire1240,sih,abvd;numerals
